# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_30	cds	2823	3287	-	BEEJFJ_09035		threonine/serine exporter family protein	RefSeq:WP_251449068.1, SO:0001217, UniParc:UPI00203F5BA3, UniRef:UniRef100_UPI00203F5BA3, UniRef:UniRef50_A6NRB2, UniRef:UniRef90_UPI00203F5BA3
contig_30	cds	3290	4057	-	BEEJFJ_09040		threonine/serine exporter family protein	RefSeq:WP_251449069.1, SO:0001217, UniParc:UPI0020414F13, UniRef:UniRef100_UPI0020414F13, UniRef:UniRef50_A6NRB1, UniRef:UniRef90_UPI0020414F13
contig_30	cds	4154	4516	-	BEEJFJ_09045		DUF3783 domain-containing protein	RefSeq:WP_251449070.1, SO:0001217, UniParc:UPI0020416E34, UniRef:UniRef100_UPI0020416E34, UniRef:UniRef50_UPI0020416E34, UniRef:UniRef90_UPI0020416E34
contig_30	cds	4513	5424	-	BEEJFJ_09050		DMT family transporter	RefSeq:WP_251449071.1, SO:0001217, UniParc:UPI0020403741, UniRef:UniRef100_UPI0020403741, UniRef:UniRef50_F6DLR8, UniRef:UniRef90_UPI0020403741
contig_30	cds	5469	7157	-	BEEJFJ_09055		recombinase family protein	KEGG:K06400, SO:0001217, UniRef:UniRef50_A0A7U9SL98, UniRef:UniRef90_UPI00204023B4
contig_30	cds	7159	8013	-	BEEJFJ_09060		KilA-N domain-containing protein	RefSeq:WP_251449072.1, SO:0001217, UniParc:UPI00203D98CB, UniRef:UniRef100_UPI00203D98CB, UniRef:UniRef50_A0A5C9B904, UniRef:UniRef90_UPI00203D98CB
contig_30	cds	8061	8234	-	BEEJFJ_09065		hypothetical protein	RefSeq:WP_251449073.1, SO:0001217, UniParc:UPI00204027B5, UniRef:UniRef100_UPI00204027B5, UniRef:UniRef50_UPI0018A0F3B9, UniRef:UniRef90_UPI00204027B5
contig_30	cds	8367	8855	+	BEEJFJ_09070		sigma factor-like helix-turn-helix DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A645FM53, UniRef:UniRef90_UPI00203F8116
contig_30	cds	8940	9623	+	BEEJFJ_09075		CGNR zinc finger domain-containing protein	RefSeq:WP_251449075.1, SO:0001217, UniParc:UPI00203FCE62, UniRef:UniRef100_UPI00203FCE62, UniRef:UniRef50_A0A416RF15, UniRef:UniRef90_UPI00203FCE62
contig_30	cds	9666	11258	+	BEEJFJ_09080		type I restriction-modification system subunit M	EC:2.1.1.72, GO:0006306, GO:0009007, GO:0009307, GO:0015666, KEGG:K03427, RefSeq:WP_251449076.1, SO:0001217, UniParc:UPI00203A698F, UniRef:UniRef100_UPI00203A698F, UniRef:UniRef50_E8KG53, UniRef:UniRef90_UPI00203A698F
contig_30	cds	11245	12036	+	BEEJFJ_09085		DUF4145 domain-containing protein	RefSeq:WP_251449077.1, SO:0001217, UniParc:UPI0020415E49, UniRef:UniRef100_UPI0020415E49, UniRef:UniRef50_A0A6N8H291, UniRef:UniRef90_UPI0020415E49
contig_30	cds	12033	12638	+	BEEJFJ_09090		restriction endonuclease subunit S	EC:3.1.21.3, KEGG:K01154, RefSeq:WP_251449078.1, SO:0001217, UniParc:UPI00203BDFD1, UniRef:UniRef100_UPI00203BDFD1, UniRef:UniRef50_A0A4P8IH63, UniRef:UniRef90_UPI00203BDFD1
contig_30	cds	12613	13920	+	BEEJFJ_09095		restriction endonuclease subunit S	EC:3.1.21.3, KEGG:K01154, RefSeq:WP_251449079.1, SO:0001217, UniParc:UPI00203EB728, UniRef:UniRef100_UPI00203EB728, UniRef:UniRef50_UPI00203EB728, UniRef:UniRef90_UPI00203EB728
contig_30	cds	13920	14525	+	BEEJFJ_09100		hypothetical protein	RefSeq:WP_251449080.1, SO:0001217, UniParc:UPI00204215A8, UniRef:UniRef100_UPI00204215A8, UniRef:UniRef50_UPI00204215A8, UniRef:UniRef90_UPI00204215A8
contig_30	cds	14531	17596	+	BEEJFJ_09105		type I restriction endonuclease subunit R	EC:3.1.21.3, KEGG:K01153, RefSeq:WP_251449081.1, SO:0001217, UniParc:UPI00203A50B4, UniRef:UniRef100_UPI00203A50B4, UniRef:UniRef50_U2PQX2, UniRef:UniRef90_UPI00203A50B4
contig_30	cds	17647	18633	-	BEEJFJ_09110	mobV	MobV family relaxase	GO:0003677, GO:0006310, RefSeq:WP_251449082.1, SO:0001217, UniParc:UPI00203D5295, UniRef:UniRef100_UPI00203D5295, UniRef:UniRef50_A0A416RET5, UniRef:UniRef90_UPI00203D5295
contig_30	cds	18970	20613	-	BEEJFJ_09115	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	EC:2.1.1.190, GO:0008649, KEGG:K03215, RefSeq:WP_251449083.1, SO:0001217, UniParc:UPI00203B273B, UniRef:UniRef100_UPI00203B273B, UniRef:UniRef50_A0A4D7ASJ7, UniRef:UniRef90_UPI00203B273B
contig_30	cds	20653	21456	-	BEEJFJ_09120	rsiV	RsiV family protein	RefSeq:WP_251449084.1, SO:0001217, UniParc:UPI00203E1F49, UniRef:UniRef100_UPI00203E1F49, UniRef:UniRef50_UPI00203E1F49, UniRef:UniRef90_UPI00203E1F49
contig_30	cds	21600	22085	+	BEEJFJ_09125	marR	MarR family transcriptional regulator	RefSeq:WP_251449085.1, SO:0001217, UniParc:UPI002042140C, UniRef:UniRef100_UPI002042140C, UniRef:UniRef50_A0A2Y9C4A1, UniRef:UniRef90_UPI002042140C
contig_31	cds	94	1449	-	BEEJFJ_09130		extracellular solute-binding protein	RefSeq:WP_251449087.1, SO:0001217, UniParc:UPI002041CB50, UniRef:UniRef100_UPI002041CB50, UniRef:UniRef50_R9LY06, UniRef:UniRef90_UPI002041CB50
contig_31	cds	1609	2469	-	BEEJFJ_09135		MurR/RpiR family transcriptional regulator	RefSeq:WP_251449088.1, SO:0001217, UniParc:UPI00203AFA92, UniRef:UniRef100_UPI00203AFA92, UniRef:UniRef50_A0A1Y4LQ21, UniRef:UniRef90_UPI00203AFA92
contig_31	cds	2480	3685	-	BEEJFJ_09140		AGE family epimerase/isomerase	EC:5.1.3.8, KEGG:K01787, RefSeq:WP_251449089.1, SO:0001217, UniParc:UPI0020402890, UniRef:UniRef100_UPI0020402890, UniRef:UniRef50_R9LY04, UniRef:UniRef90_UPI0020402890
contig_31	cds	3885	5261	+	BEEJFJ_09145		ROK family protein	RefSeq:WP_251449090.1, SO:0001217, UniParc:UPI00203B746E, UniRef:UniRef100_UPI00203B746E, UniRef:UniRef50_A9NEX9, UniRef:UniRef90_UPI00203B746E
contig_31	cds	5262	5933	+	BEEJFJ_09150		GDSL-type esterase/lipase family protein	RefSeq:WP_251449091.1, SO:0001217, UniParc:UPI00203F3DB0, UniRef:UniRef100_UPI00203F3DB0, UniRef:UniRef50_R9J859, UniRef:UniRef90_UPI00203F3DB0
contig_31	cds	6073	6417	-	BEEJFJ_09155		flavodoxin family protein	RefSeq:WP_251449092.1, SO:0001217, UniParc:UPI00203F82FE, UniRef:UniRef100_UPI00203F82FE, UniRef:UniRef50_A0A7W8M464, UniRef:UniRef90_UPI00203F82FE
contig_31	cds	6432	6977	-	BEEJFJ_09160		NADPH-dependent FMN reductase-like domain-containing protein	RefSeq:WP_251449093.1, SO:0001217, UniParc:UPI00203BB5A9, UniRef:UniRef100_UPI00203BB5A9, UniRef:UniRef50_G5GI14, UniRef:UniRef90_V2XY39
contig_31	cds	7103	7444	+	BEEJFJ_09165		HTH hxlR-type domain-containing protein	RefSeq:WP_251449094.1, SO:0001217, UniParc:UPI00203E8B0F, UniRef:UniRef100_UPI00203E8B0F, UniRef:UniRef50_Q9Z9W1, UniRef:UniRef90_V2YE33
contig_31	cds	7626	9089	-	BEEJFJ_09170		hypothetical protein	RefSeq:WP_251449095.1, SO:0001217, UniParc:UPI00204047C6, UniRef:UniRef100_UPI00204047C6, UniRef:UniRef50_UPI00204047C6, UniRef:UniRef90_UPI00204047C6
contig_31	cds	9095	9568	-	BEEJFJ_09175		RNA polymerase sigma factor	KEGG:K03088, RefSeq:WP_251449096.1, SO:0001217, UniParc:UPI00203F5CB6, UniRef:UniRef100_UPI00203F5CB6, UniRef:UniRef50_A0A1C6GBA1, UniRef:UniRef90_UPI00203F5CB6
contig_31	cds	9667	10554	-	BEEJFJ_09180		DNA/RNA non-specific endonuclease	RefSeq:WP_251449097.1, SO:0001217, UniParc:UPI00203F908C, UniRef:UniRef100_UPI00203F908C, UniRef:UniRef50_A0A928HW76, UniRef:UniRef90_UPI00203F908C
contig_31	cds	10660	11277	+	BEEJFJ_09185		DUF624 domain-containing protein	RefSeq:WP_251449098.1, SO:0001217, UniParc:UPI00203C7922, UniRef:UniRef100_UPI00203C7922, UniRef:UniRef50_UPI00203C7922, UniRef:UniRef90_UPI00203C7922
contig_31	cds	11367	12044	+	BEEJFJ_09190		hypothetical protein	RefSeq:WP_251449099.1, SO:0001217, UniParc:UPI00203E9EAB, UniRef:UniRef100_UPI00203E9EAB, UniRef:UniRef50_A0A6S6XE47, UniRef:UniRef90_UPI00203E9EAB
contig_31	cds	12108	12743	-	BEEJFJ_09195		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	EC:4.1.2.14, EC:4.1.3.42, KEGG:K01625, RefSeq:WP_251449100.1, SO:0001217, UniParc:UPI00203E9DB0, UniRef:UniRef100_UPI00203E9DB0, UniRef:UniRef50_A0A6N8I1H9, UniRef:UniRef90_UPI00203E9DB0
contig_31	cds	12762	13718	-	BEEJFJ_09200		sugar kinase	RefSeq:WP_251449101.1, SO:0001217, UniParc:UPI00203B3263, UniRef:UniRef100_UPI00203B3263, UniRef:UniRef50_F5RJQ8, UniRef:UniRef90_UPI00203B3263
contig_31	cds	13732	14532	-	BEEJFJ_09205		gluconate 5-dehydrogenase	EC:1.1.1.69, GO:0016491, RefSeq:WP_251449102.1, SO:0001217, UniParc:UPI00203F7329, UniRef:UniRef100_UPI00203F7329, UniRef:UniRef50_U6R8L3, UniRef:UniRef90_UPI00203F7329
contig_31	cds	14549	15391	-	BEEJFJ_09210	kduI	5-dehydro-4-deoxy-D-glucuronate isomerase	EC:5.3.1.17, GO:0008697, GO:0045490, KEGG:K01815, RefSeq:WP_251449103.1, SO:0001217, UniParc:UPI00203A3AED, UniRef:UniRef100_UPI00203A3AED, UniRef:UniRef50_Q8EMM9, UniRef:UniRef90_UPI00203A3AED
contig_31	cds	15404	15766	-	BEEJFJ_09215		VOC family protein	RefSeq:WP_251449104.1, SO:0001217, UniParc:UPI00203D3350, UniRef:UniRef100_UPI00203D3350, UniRef:UniRef50_A0A1I0HBS4, UniRef:UniRef90_UPI00203D3350
contig_31	cds	15798	16559	-	BEEJFJ_09220		SDR family oxidoreductase	RefSeq:WP_251449105.1, SO:0001217, UniParc:UPI00203B5946, UniRef:UniRef100_UPI00203B5946, UniRef:UniRef50_A0A5B0DUB7, UniRef:UniRef90_UPI00203B5946
contig_31	cds	16573	17586	-	BEEJFJ_09225		alcohol dehydrogenase catalytic domain-containing protein	RefSeq:WP_251449106.1, SO:0001217, UniParc:UPI0020413284, UniRef:UniRef100_UPI0020413284, UniRef:UniRef50_A0A6N8I2I6, UniRef:UniRef90_UPI0020413284
contig_31	cds	17619	18593	-	BEEJFJ_09230		C-terminal binding protein	RefSeq:WP_251449107.1, SO:0001217, UniParc:UPI00203A7661, UniRef:UniRef100_UPI00203A7661, UniRef:UniRef50_C3XA69, UniRef:UniRef90_UPI00203A7661
contig_31	cds	18649	19989	-	BEEJFJ_09235		TRAP transporter large permease	RefSeq:WP_251449108.1, SO:0001217, UniParc:UPI00203B8636, UniRef:UniRef100_UPI00203B8636, UniRef:UniRef50_A0A3S4HUG0, UniRef:UniRef90_UPI00203B8636
contig_31	cds	20006	20524	-	BEEJFJ_09240		TRAP transporter small permease	RefSeq:WP_251449109.1, SO:0001217, UniParc:UPI00203CE2D6, UniRef:UniRef100_UPI00203CE2D6, UniRef:UniRef50_A0A6N8I4G7, UniRef:UniRef90_UPI00203CE2D6
contig_32	cds	28	7809	+	BEEJFJ_09245		hypothetical protein	RefSeq:WP_251449110.1, SO:0001217, UniParc:UPI0020420FF2, UniRef:UniRef100_UPI0020420FF2, UniRef:UniRef50_UPI0020420FF2, UniRef:UniRef90_UPI0020420FF2
contig_32	cds	7979	14203	+	BEEJFJ_09250		hypothetical protein	RefSeq:WP_251449111.1, SO:0001217, UniParc:UPI00203E880E, UniRef:UniRef100_UPI00203E880E, UniRef:UniRef50_UPI00203E880E, UniRef:UniRef90_UPI00203E880E
contig_32	cds	15361	17484	-	BEEJFJ_09255		hypothetical protein	
contig_33	cds	94	1551	-	BEEJFJ_09260	nhaC	Na+/H+ antiporter NhaC	GO:0006814, GO:0015385, GO:1902600, RefSeq:WP_251449113.1, SO:0001217, UniParc:UPI00203B42D4, UniRef:UniRef100_UPI00203B42D4, UniRef:UniRef50_A0A395YL53, UniRef:UniRef90_UPI00203B42D4
contig_33	cds	1623	2450	-	BEEJFJ_09265		creatininase family protein	EC:3.5.2.10, KEGG:K01470, RefSeq:WP_251449114.1, SO:0001217, UniParc:UPI00203CF060, UniRef:UniRef100_UPI00203CF060, UniRef:UniRef50_A0A645BYN7, UniRef:UniRef90_UPI00203CF060
contig_33	cds	2708	2857	+	BEEJFJ_09270		Molecular chaperone GroEL	SO:0001217, UniRef:UniRef50_A0A349YJC3
contig_33	cds	2907	3818	-	BEEJFJ_09275		alpha/beta hydrolase	RefSeq:WP_251449116.1, SO:0001217, UniParc:UPI00203AD00B, UniRef:UniRef100_UPI00203AD00B, UniRef:UniRef50_A0A174JMI0, UniRef:UniRef90_UPI00203AD00B
contig_33	cds	3962	5368	-	BEEJFJ_09280		sodium:alanine symporter family protein	KEGG:K03310, RefSeq:WP_251449117.1, SO:0001217, UniParc:UPI00203CF64A, UniRef:UniRef100_UPI00203CF64A, UniRef:UniRef50_E9RT03, UniRef:UniRef90_UPI00203CF64A
contig_33	ncRNA-region	5480	5576	-			Glycine riboswitch	RFAM:RF00504, SO:0000035
contig_33	tRNA	5817	5893	-	BEEJFJ_09285	trnR	tRNA-Arg(acg)	SO:0001036
contig_33	cds	5977	8763	-	BEEJFJ_09290	ftsK	DNA translocase FtsK	KEGG:K03466, SO:0001217, UniRef:UniRef50_V2ZFL3, UniRef:UniRef90_UPI0020407000
contig_33	cds	8815	9660	-	BEEJFJ_09295		undecaprenyl-diphosphate phosphatase	RefSeq:WP_251449118.1, SO:0001217, UniParc:UPI00203ED475, UniRef:UniRef100_UPI00203ED475, UniRef:UniRef50_A0A0S2W609, UniRef:UniRef90_UPI00203ED475
contig_33	cds	9771	10475	-	BEEJFJ_09300		ATP-dependent Clp protease proteolytic subunit	RefSeq:WP_251449119.1, SO:0001217, UniParc:UPI002040861F, UniRef:UniRef100_UPI002040861F, UniRef:UniRef50_R8VWR4, UniRef:UniRef90_UPI002040861F
contig_33	cds	10949	11803	-	BEEJFJ_09305		putative ABC transporter permease	RefSeq:WP_251449121.1, SO:0001217, UniParc:UPI00203F8BD5, UniRef:UniRef100_UPI00203F8BD5, UniRef:UniRef50_A0A1Y3SSX6, UniRef:UniRef90_UPI00203F8BD5
contig_33	cds	11806	12339	-	BEEJFJ_09310		DUF4364 domain-containing protein	RefSeq:WP_251449122.1, SO:0001217, UniParc:UPI00203C58BE, UniRef:UniRef100_UPI00203C58BE, UniRef:UniRef50_A6P109, UniRef:UniRef90_UPI00203C58BE
contig_33	cds	12507	12944	+	BEEJFJ_09315		low molecular weight protein-tyrosine-phosphatase	RefSeq:WP_251449123.1, SO:0001217, UniParc:UPI00203A67A7, UniRef:UniRef100_UPI00203A67A7, UniRef:UniRef50_A0A7W5GQC9, UniRef:UniRef90_UPI00203A67A7
contig_33	cds	12985	13944	-	BEEJFJ_09320		tRNA-dihydrouridine synthase family protein	RefSeq:WP_251449124.1, SO:0001217, UniParc:UPI00203C9DE9, UniRef:UniRef100_UPI00203C9DE9, UniRef:UniRef50_A0A6N3F0G7, UniRef:UniRef90_UPI00203C9DE9
contig_33	tRNA	14003	14093	-	BEEJFJ_09325	trnS	tRNA-Ser(gct)	SO:0000269
contig_33	tRNA	14132	14220	-	BEEJFJ_09330	trnS	tRNA-Ser(tga)	SO:0000269
contig_33	cds	14422	14991	+	BEEJFJ_09335	efp	elongation factor P	GO:0003746, GO:0005737, GO:0006414, KEGG:K02356, RefSeq:WP_251449125.1, SO:0001217, UniParc:UPI0020403C89, UniRef:UniRef100_UPI0020403C89, UniRef:UniRef50_K9TBV3, UniRef:UniRef90_UPI0020403C89
contig_33	cds	15048	15479	+	BEEJFJ_09340		zinc-ribbon domain-containing protein	RefSeq:WP_251449126.1, SO:0001217, UniParc:UPI00203A4DDC, UniRef:UniRef100_UPI00203A4DDC, UniRef:UniRef50_R6PPX5, UniRef:UniRef90_UPI00203A4DDC
contig_33	cds	15759	17237	+	BEEJFJ_09345	cstA	carbon starvation CstA family protein	RefSeq:WP_251449127.1, SO:0001217, UniParc:UPI00203B186C, UniRef:UniRef100_UPI00203B186C, UniRef:UniRef50_A0A069ACZ9, UniRef:UniRef90_UPI00203B186C
contig_34	cds	25	495	-	BEEJFJ_09350		TspO/MBR family protein	RefSeq:WP_251449129.1, SO:0001217, UniParc:UPI0020417538, UniRef:UniRef100_UPI0020417538, UniRef:UniRef50_R9TBR9, UniRef:UniRef90_UPI0020417538
contig_34	cds	567	1553	-	BEEJFJ_09355		C-GCAxxG-C-C family (seleno)protein	RefSeq:WP_251449130.1, SO:0001217, UniParc:UPI0020414F20, UniRef:UniRef100_UPI0020414F20, UniRef:UniRef50_A0A1W1ZMG9, UniRef:UniRef90_UPI0020414F20
contig_34	cds	1729	2646	-	BEEJFJ_09360		HAMP domain-containing sensor histidine kinase	RefSeq:WP_251449131.1, SO:0001217, UniParc:UPI0020412BA4, UniRef:UniRef100_UPI0020412BA4, UniRef:UniRef50_UPI00261E206F, UniRef:UniRef90_UPI0020412BA4
contig_34	cds	2763	16481	-	BEEJFJ_09365		S-layer-like y domain-containing protein	SO:0001217, UniRef:UniRef50_UPI0024077D50, UniRef:UniRef90_UPI0024077D50
contig_35	cds	37	663	-	BEEJFJ_09370		DUF1847 domain-containing protein	RefSeq:WP_251449133.1, SO:0001217, UniParc:UPI00203E87F4, UniRef:UniRef100_UPI00203E87F4, UniRef:UniRef50_A0A6N9QC80, UniRef:UniRef90_UPI00203E87F4
contig_35	cds	1008	2756	+	BEEJFJ_09375		ABC transporter ATP-binding protein	RefSeq:WP_251449135.1, SO:0001217, UniParc:UPI00203D43FD, UniRef:UniRef100_UPI00203D43FD, UniRef:UniRef50_S3KJD3, UniRef:UniRef90_UPI00203D43FD
contig_35	cds	2844	3305	+	BEEJFJ_09380	lspA	signal peptidase II	EC:3.4.23.36, GO:0004190, GO:0005886, GO:0006508, GO:0009306, KEGG:K03101, SO:0001217, UniRef:UniRef50_V2XZ59, UniRef:UniRef90_UPI00240888EB
contig_35	cds	3302	4210	+	BEEJFJ_09385	rluA	RluA family pseudouridine synthase	EC:5.4.99.23, KEGG:K06180, RefSeq:WP_251449137.1, SO:0001217, UniParc:UPI00203A4C2E, UniRef:UniRef100_UPI00203A4C2E, UniRef:UniRef50_A5I1V5, UniRef:UniRef90_UPI00203A4C2E
contig_35	cds	4223	4789	-	BEEJFJ_09390	queH	epoxyqueuosine reductase QueH	EC:1.17.99.6, KEGG:K09765, RefSeq:WP_251449138.1, SO:0001217, UniParc:UPI002041CB82, UniRef:UniRef100_UPI002041CB82, UniRef:UniRef50_D4J7N2, UniRef:UniRef90_UPI002041CB82
contig_35	cds	5018	6208	+	BEEJFJ_09395		ABC transporter substrate-binding protein	KEGG:K01999, RefSeq:WP_251449139.1, SO:0001217, UniParc:UPI0020409238, UniRef:UniRef100_UPI0020409238, UniRef:UniRef50_A0A845R9K4, UniRef:UniRef90_UPI0020409238
contig_35	cds	6391	7266	+	BEEJFJ_09400		branched-chain amino acid ABC transporter permease	RefSeq:WP_251449140.1, SO:0001217, UniParc:UPI00203DC743, UniRef:UniRef100_UPI00203DC743, UniRef:UniRef50_G5GFH0, UniRef:UniRef90_UPI00203DC743
contig_35	cds	7279	8430	+	BEEJFJ_09405		branched-chain amino acid ABC transporter permease	RefSeq:WP_251449141.1, SO:0001217, UniParc:UPI00203C6C41, UniRef:UniRef100_UPI00203C6C41, UniRef:UniRef50_R5HN54, UniRef:UniRef90_UPI00203C6C41
contig_35	cds	8423	9271	+	BEEJFJ_09410		ABC transporter ATP-binding protein	RefSeq:WP_251449142.1, SO:0001217, UniParc:UPI00203AF977, UniRef:UniRef100_UPI00203AF977, UniRef:UniRef50_Q9X0M2, UniRef:UniRef90_UPI00203AF977
contig_35	cds	9258	9953	+	BEEJFJ_09415	livF	ABC-type branched-chain amino acid transport system, ATPase component LivF	COG:COG0410, COG:E, RefSeq:WP_251449143.1, SO:0001217, UniParc:UPI002041E1AB, UniRef:UniRef100_UPI002041E1AB, UniRef:UniRef50_G5GFG7, UniRef:UniRef90_UPI002041E1AB
contig_35	cds	10030	10278	-	BEEJFJ_09420		sporulation transcriptional regulator SpoIIID	KEGG:K06283, RefSeq:WP_251449144.1, SO:0001217, UniParc:UPI00203EEA6D, UniRef:UniRef100_UPI00203EEA6D, UniRef:UniRef50_B7AWY2, UniRef:UniRef90_UPI00203EEA6D
contig_35	cds	10403	11095	-	BEEJFJ_09425	gntR	GntR family transcriptional regulator	RefSeq:WP_251449145.1, SO:0001217, UniParc:UPI00203F5EAE, UniRef:UniRef100_UPI00203F5EAE, UniRef:UniRef50_UPI00203F5EAE, UniRef:UniRef90_UPI00203F5EAE
contig_35	cds	11344	12675	+	BEEJFJ_09430	nhaC	Na+/H+ antiporter NhaC family protein	RefSeq:WP_251449146.1, SO:0001217, UniParc:UPI00203E8E90, UniRef:UniRef100_UPI00203E8E90, UniRef:UniRef50_UPI00203E8E90, UniRef:UniRef90_UPI00203E8E90
contig_35	cds	12713	14107	+	BEEJFJ_09435		tryptophanase	RefSeq:WP_251449147.1, SO:0001217, UniParc:UPI00203CDB31, UniRef:UniRef100_UPI00203CDB31, UniRef:UniRef50_A0A174RUP2, UniRef:UniRef90_UPI00203CDB31
contig_35	cds	14178	15287	-	BEEJFJ_09440	ychF	redox-regulated ATPase YchF	GO:0005525, RefSeq:WP_251449148.1, SO:0001217, UniParc:UPI00203A9284, UniRef:UniRef100_UPI00203A9284, UniRef:UniRef50_A0A1R0VR47, UniRef:UniRef90_UPI00203A9284
contig_35	cds	15407	15688	+	BEEJFJ_09445		DUF1294 domain-containing protein	RefSeq:WP_251449149.1, SO:0001217, UniParc:UPI00203C1B3E, UniRef:UniRef100_UPI00203C1B3E, UniRef:UniRef50_A0A1Y4C1R6, UniRef:UniRef90_UPI00203C1B3E
contig_36	cds	80	784	-	BEEJFJ_09450		ECF transporter S component	RefSeq:WP_251449150.1, SO:0001217, UniParc:UPI00203AE1AA, UniRef:UniRef100_UPI00203AE1AA, UniRef:UniRef50_A0A1Y4WGT2, UniRef:UniRef90_UPI00203AE1AA
contig_36	ncRNA-region	869	1007	-			FMN riboswitch (RFN element)	RFAM:RF00050, SO:0000035
contig_36	cds	1167	1670	+	BEEJFJ_09455		SLOG family protein	RefSeq:WP_251449151.1, SO:0001217, UniParc:UPI00203B0966, UniRef:UniRef100_UPI00203B0966, UniRef:UniRef50_A6NU27, UniRef:UniRef90_UPI00203B0966
contig_36	cds	1907	2287	+	BEEJFJ_09460		BlaI/MecI/CopY family transcriptional regulator	KEGG:K02171, RefSeq:WP_251449153.1, SO:0001217, UniParc:UPI0020422DC9, UniRef:UniRef100_UPI0020422DC9, UniRef:UniRef50_A0A096CHN8, UniRef:UniRef90_UPI0020422DC9
contig_36	cds	2287	5643	+	BEEJFJ_09465		M56 family metallopeptidase	KEGG:K02172, RefSeq:WP_251449154.1, SO:0001217, UniParc:UPI00203D2A0B, UniRef:UniRef100_UPI00203D2A0B, UniRef:UniRef50_UPI00203D2A0B, UniRef:UniRef90_UPI00203D2A0B
contig_36	cds	5724	8294	-	BEEJFJ_09470		ATP-dependent Clp protease ATP-binding subunit	RefSeq:WP_251449156.1, SO:0001217, UniParc:UPI0020404829, UniRef:UniRef100_UPI0020404829, UniRef:UniRef50_A0A174FYL2, UniRef:UniRef90_UPI0020404829
contig_36	cds	8423	8953	-	BEEJFJ_09475		CDP-alcohol phosphatidyltransferase family protein	RefSeq:WP_251449158.1, SO:0001217, UniParc:UPI002041719C, UniRef:UniRef100_UPI002041719C, UniRef:UniRef50_A0A1Y3S871, UniRef:UniRef90_UPI002041719C
contig_36	cds	8992	9687	-	BEEJFJ_09480	cvpA	CvpA family protein	KEGG:K03558, RefSeq:WP_251449160.1, SO:0001217, UniParc:UPI00203CCACA, UniRef:UniRef100_UPI00203CCACA, UniRef:UniRef50_UPI00203CCACA, UniRef:UniRef90_UPI00203CCACA
contig_36	cds	9703	10875	-	BEEJFJ_09485		DUF5711 domain-containing protein	RefSeq:WP_251449162.1, SO:0001217, UniParc:UPI00203ED2BC, UniRef:UniRef100_UPI00203ED2BC, UniRef:UniRef50_UPI00203ED2BC, UniRef:UniRef90_UPI00203ED2BC
contig_36	cds	10877	11647	-	BEEJFJ_09490	truA	tRNA pseudouridine(38-40) synthase TruA	EC:5.4.99.12, GO:0006400, GO:0009982, KEGG:K06173, RefSeq:WP_251449164.1, SO:0001217, UniParc:UPI002041819C, UniRef:UniRef100_UPI002041819C, UniRef:UniRef50_A0A810PQB2, UniRef:UniRef90_UPI002041819C
contig_36	cds	11691	12506	-	BEEJFJ_09495		energy-coupling factor transporter transmembrane component T	KEGG:K16785, RefSeq:WP_251449166.1, SO:0001217, UniParc:UPI00203BE520, UniRef:UniRef100_UPI00203BE520, UniRef:UniRef50_A0A1M7GM95, UniRef:UniRef90_UPI00203BE520
contig_36	cds	12506	13381	-	BEEJFJ_09500		energy-coupling factor transporter ATPase	GO:0005524, GO:0006810, GO:0009898, GO:0042626, RefSeq:WP_251449168.1, SO:0001217, UniParc:UPI0020414840, UniRef:UniRef100_UPI0020414840, UniRef:UniRef50_A0PXX8, UniRef:UniRef90_UPI0020414840
contig_36	cds	13378	14226	-	BEEJFJ_09505		energy-coupling factor transporter ATPase	GO:0005524, GO:0006810, GO:0009898, GO:0042626, RefSeq:WP_251449170.1, SO:0001217, UniParc:UPI00203A992A, UniRef:UniRef100_UPI00203A992A, UniRef:UniRef50_Q8R7Y4, UniRef:UniRef90_UPI00203A992A
contig_36	cds	14239	15102	-	BEEJFJ_09510		class I SAM-dependent methyltransferase	RefSeq:WP_251449172.1, SO:0001217, UniParc:UPI00203DCAE8, UniRef:UniRef100_UPI00203DCAE8, UniRef:UniRef50_C0C677, UniRef:UniRef90_UPI00203DCAE8
contig_37	cds	1152	1724	-	BEEJFJ_09515		thymidine kinase	EC:2.7.1.21, GO:0004797, GO:0005524, KEGG:K00857, RefSeq:WP_251449176.1, SO:0001217, UniParc:UPI00203A5F57, UniRef:UniRef100_UPI00203A5F57, UniRef:UniRef50_D9R399, UniRef:UniRef90_UPI00203A5F57
contig_37	cds	1754	2776	-	BEEJFJ_09520	mutY	A/G-specific adenine glycosylase	EC:3.2.2.31, GO:0004844, GO:0006260, GO:0006281, GO:0006310, KEGG:K03575, RefSeq:WP_251449178.1, SO:0001217, UniParc:UPI00203E17E3, UniRef:UniRef100_UPI00203E17E3, UniRef:UniRef50_F7V8P5, UniRef:UniRef90_UPI00203E17E3
